employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,absences,recruitment_source,salary,performance_rating,overtime,birthdate,termdate,termination_reason,long_time_hire,month_hire,month_term
00-24346658,Bajragin,Iswahyudi,Male,Jawa Timur,Madura,2017-03-27,Operations,Logistics Coordinator,Bachelor,0,Company Website,5433888,Good,No,1971-02-14,,,,3,
00-43229057,Damu,Pratama,Male,Yogyakarta,Sleman,2016-02-02,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,7561667,Good,No,1984-12-03,,,,2,
00-97038284,Hesti,Lestari,Female,DKI Jakarta,Jakarta Timur,2024-09-06,Sales,Sales Specialist,PhD,0,Company Website,14833788,Good,No,1978-03-19,,,,9,
00-23941705,Surya,Wibisono,Male,Banten,Tangerang,2021-05-17,Finance,Accounts Payable Specialist,Bachelor,0,LinkedIn,10709553,Satisfactory,No,1991-02-20,,,,5,
00-39315551,Jati,Hutapea,Male,Sumatera Utara,Medan,2022-05-06,Operations,Logistics Coordinator,Bachelor,0,Jobstreet,9160385,Satisfactory,No,1981-12-03,,,,5,
00-78408689,Jarwi,Saefullah,Male,Sulawesi Selatan,Gowa,2017-09-07,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,9887322,Good,Yes,1968-03-17,,,,9,
00-80192532,Nalar,Kurniawan,Male,Bali,Kuta,2023-11-29,Operations,Logistics Coordinator,Bachelor,0,Jobstreet,9833329,Excellent,Yes,2004-01-12,,,,11,
00-35172528,Salsabila,Suartini,Female,Jawa Barat,Depok,2020-10-30,IT,Software Developer,Master,0,Jobstreet,31183814,Good,No,1989-02-13,,,,10,
00-67676460,Nrima,Maheswara,Male,Lampung,Bandar Lampung,2017-10-05,Customer Service,Customer Service Representative,Bachelor,0,Other,11096409,Good,Yes,1988-05-03,,,,10,
00-35833126,Bakti,Nababan,Male,Sulawesi Selatan,Pare-Pare,2023-02-16,Marketing,Content Creator,High School,0,Other,9089948,Satisfactory,No,1974-08-13,,,,2,
00-28281865,Prabowo,Hidayat,Male,Bali,Denpasar,2019-05-26,Marketing,Marketing Coordinator,Bachelor,0,Company Website,5404250,Satisfactory,No,1984-04-18,,,,5,
00-87622366,Jane,Puspita,Female,Jawa Tengah,Surakarta,2017-10-26,Sales,Sales Representative,Bachelor,0,Other,8880775,Good,No,1989-10-26,,,,10,
00-26730079,Omar,Prabowo,Male,Jawa Tengah,Magelang,2022-08-06,Operations,Inventory Specialist,Bachelor,0,Company Website,6544588,Good,Yes,1993-01-09,,,,8,
00-91236074,Patricia,Hartati,Female,DKI Jakarta,Jakarta Pusat,2020-05-06,Operations,Operations Analyst,Master,0,LinkedIn,15035634,Satisfactory,No,2001-08-01,,,,5,
00-89287426,Mulyono,Uwais,Male,Sumatera Utara,Tebing Tinggi,2017-12-20,Customer Service,Help Desk Technician,Bachelor,0,Jobstreet,5722934,Good,Yes,1977-09-11,,,,12,
00-27205509,Aisyah,Novitasari,Female,Sulawesi Selatan,Makassar,2020-11-19,IT,Software Developer,Master,0,LinkedIn,26517557,Satisfactory,No,1982-12-15,,,,11,
00-26103071,Cemani,Winarno,Male,Lampung,Bandar Lampung,2024-03-26,Operations,Operations Analyst,Master,0,Jobstreet,12513995,Good,Yes,1983-04-01,,,,3,
00-15396384,Karen,Padmasari,Female,Bali,Denpasar,2017-07-02,Finance,Financial Analyst,Bachelor,0,LinkedIn,16403760,Satisfactory,No,1974-10-05,,,,7,
00-16249742,Abyasa,Samosir,Male,Jawa Timur,Madura,2022-08-07,Operations,Operations Analyst,Master,0,LinkedIn,16380721,Good,No,1976-08-24,,,,8,
00-27845866,Hasta,Firgantoro,Male,Jawa Tengah,Semarang,2024-08-23,Operations,Operations Analyst,Master,0,Job Fair,15587950,Satisfactory,Yes,1983-12-31,,,,8,
00-87118114,Cahyo,Prayoga,Male,Jawa Timur,Malang,2015-03-10,IT,IT Support Specialist,High School,0,Other,5842873,Satisfactory,Yes,1984-10-27,,,,3,
00-24867878,Danuja,Maryadi,Male,Jawa Timur,Madiun,2023-06-08,Sales,Sales Representative,Bachelor,0,LinkedIn,5397132,Good,No,1981-07-19,,,,6,
00-24355076,Gandi,Nababan,Male,DKI Jakarta,Jakarta Pusat,2018-08-27,Sales,Sales Representative,Bachelor,0,Company Website,16083490,Excellent,Yes,1978-10-11,,,,8,
00-29728335,Irwan,Hutagalung,Male,Jawa Timur,Malang,2022-04-14,Operations,Logistics Coordinator,Bachelor,15,LinkedIn,10657160,Good,No,1975-10-10,,,,4,
00-59493703,Harsanto,Sirait,Male,Jawa Timur,Surabaya,2018-10-26,Customer Service,Support Specialist,High School,0,LinkedIn,6475335,Excellent,Yes,1998-04-01,,,,10,
00-98519306,Anom,Mustofa,Male,Jawa Timur,Surabaya,2020-12-15,Customer Service,Customer Service Representative,Bachelor,0,Other,10777994,Good,No,1976-09-30,,,,12,
00-99002424,Imam,Irawan,Male,Jawa Timur,Malang,2017-03-01,Sales,Sales Consultant,Master,0,Job Fair,17766367,Needs Improvement,Yes,1985-08-03,,,,3,
00-37753738,Sabrina,Wulandari,Female,Jawa Tengah,Magelang,2018-10-31,Customer Service,Customer Service Representative,High School,0,Indeed,8317516,Satisfactory,No,2001-09-20,,,,10,
00-99369812,Nadia,Hasanah,Female,Sulawesi Selatan,Gowa,2023-05-07,Finance,Accounts Payable Specialist,Bachelor,0,Indeed,9774088,Excellent,No,2001-03-18,,,,5,
00-75755054,Oskar,Hardiansyah,Male,Bali,Kuta,2019-08-27,Sales,Sales Specialist,PhD,0,Job Fair,17960840,Satisfactory,No,1997-11-03,,,,8,
00-16567733,Halim,Wacana,Male,Jawa Timur,Madura,2017-10-21,Marketing,Content Creator,High School,12,LinkedIn,10044221,Satisfactory,No,1998-04-05,,,,10,
00-31287616,Elisa,Pertiwi,Female,Jawa Barat,Bogor,2016-02-16,Sales,Sales Representative,Bachelor,0,Jobstreet,9295794,Satisfactory,No,1973-03-18,,,,2,
00-71572062,Jono,Nababan,Male,Jawa Barat,Depok,2020-09-07,Sales,Sales Representative,Bachelor,0,Jobstreet,15525694,Good,Yes,1987-11-19,,,,9,
00-24819849,Adikara,Prasasta,Male,Bali,Denpasar,2023-08-26,Customer Service,Customer Service Manager,PhD,0,Company Website,24897681,Satisfactory,No,1984-07-22,,,,8,
00-47490780,Mumpuni,Pangestu,Male,DKI Jakarta,Jakarta Pusat,2017-06-03,Sales,Sales Representative,Bachelor,0,LinkedIn,15602014,Satisfactory,No,1975-02-05,,,,6,
00-81080683,Asmadi,Maryadi,Male,Jawa Timur,Madiun,2016-06-04,HR,HR Coordinator,Master,0,Jobstreet,14972958,Excellent,No,1975-10-11,,,,6,
00-50694236,Opung,Simanjuntak,Male,Jawa Timur,Madura,2021-02-12,IT,System Administrator,Master,8,Other,19537198,Excellent,Yes,1986-12-28,,,,2,
00-46992495,Respati,Wacana,Male,Sulawesi Selatan,Gowa,2023-11-27,IT,IT Support Specialist,High School,0,Job Fair,6118865,Excellent,Yes,1979-07-12,,,,11,
00-31536347,Jefri,Nashiruddin,Male,Jawa Tengah,Magelang,2019-10-12,Sales,Sales Specialist,PhD,0,Other,14925001,Good,No,1967-09-15,,,,10,
00-12301266,Narji,Marbun,Male,Bali,Kuta,2023-11-04,Sales,Sales Specialist,Master,0,Job Fair,20332422,Excellent,No,1987-12-18,,,,11,
00-61617675,Galih,Hakim,Male,DKI Jakarta,Jakarta Pusat,2017-10-13,IT,System Administrator,Bachelor,9,Company Website,21343502,Excellent,No,1980-03-12,,,,10,
00-96152815,Lintang,Zulaika,Female,Jawa Timur,Malang,2024-10-04,Operations,Inventory Specialist,Bachelor,15,Other,4705518,Good,No,1976-02-03,,,,10,
00-59772507,Samiah,Hasanah,Female,Jawa Timur,Blitar,2020-02-24,Marketing,SEO Specialist,Bachelor,0,Other,12372569,Good,No,2000-12-06,,,,2,
00-46482003,Jessica,Palastri,Female,Jawa Timur,Malang,2023-03-13,Customer Service,Help Desk Technician,Bachelor,6,Jobstreet,4698925,Good,Yes,1998-03-27,,,,3,
00-51636644,Rahmat,Samosir,Male,Bali,Denpasar,2022-09-22,Marketing,Marketing Manager,Master,0,Indeed,28827793,Satisfactory,No,1985-03-27,,,,9,
00-86122371,Jaeman,Pratama,Male,Jawa Barat,Bogor,2024-01-18,Operations,Operations Analyst,Master,0,Indeed,14592164,Satisfactory,No,1986-02-16,,,,1,
00-47958563,Intan,Fujiati,Female,Bali,Denpasar,2017-02-14,Customer Service,Help Desk Technician,Bachelor,0,Company Website,6327526,Needs Improvement,No,1995-07-18,,,,2,
00-99717427,Nurul,Yuniar,Female,Jawa Barat,Depok,2024-05-13,Operations,Inventory Specialist,High School,0,Other,6193109,Good,No,1979-05-30,,,,5,
00-81124566,Tirtayasa,Salahudin,Male,Jawa Timur,Madura,2024-09-07,Customer Service,Help Desk Technician,High School,17,LinkedIn,5486095,Good,No,1977-04-19,,,,9,
00-80910956,Dono,Prabowo,Male,Banten,Tangerang,2015-05-03,Sales,Sales Specialist,Master,0,LinkedIn,11725026,Satisfactory,No,1983-07-25,,,,5,
00-84339493,Ida,Aryani,Female,DKI Jakarta,Jakarta Barat,2019-07-17,Operations,Inventory Specialist,High School,0,Jobstreet,6188733,Satisfactory,No,1978-04-12,,,,7,
00-74561311,Elma,Purwanti,Female,Sulawesi Selatan,Gowa,2017-05-10,Operations,Logistics Coordinator,Bachelor,11,Other,14727598,Excellent,No,1984-11-03,,,,5,
00-51115997,Anita,Uyainah,Female,DKI Jakarta,Jakarta Pusat,2022-04-29,IT,IT Support Specialist,High School,0,LinkedIn,6943854,Good,No,2004-07-26,,,,4,
00-46499378,Makara,Budiyanto,Male,DKI Jakarta,Jakarta Timur,2020-08-05,Customer Service,Customer Service Representative,High School,17,LinkedIn,7144380,Good,No,1980-02-06,,,,8,
00-99903903,Kani,Astuti,Female,Sulawesi Selatan,Gowa,2023-07-13,Customer Service,Customer Service Representative,Bachelor,0,LinkedIn,10361561,Good,No,1992-01-08,,,,7,
00-85701752,Lala,Nasyiah,Female,Jawa Barat,Bogor,2018-03-05,IT,IT Support Specialist,Bachelor,0,Jobstreet,4308907,Satisfactory,No,1999-02-09,,,,3,
00-93834973,Patricia,Hariyah,Female,Jawa Timur,Madura,2017-02-15,Operations,Operations Analyst,Master,0,Jobstreet,12952953,Needs Improvement,No,1991-12-06,,,,2,
00-16147632,Dalima,Wijayanti,Female,Banten,Serang,2023-06-06,Marketing,Content Creator,Bachelor,5,Jobstreet,5579757,Good,No,1989-05-14,,,,6,
00-42368904,Ika,Rahmawati,Female,Yogyakarta,Sleman,2020-12-20,Customer Service,Customer Service Representative,Bachelor,0,Other,11062697,Satisfactory,No,1962-01-15,,,,12,
00-67824109,Malik,Saragih,Male,Banten,Tangerang,2024-03-30,Sales,Sales Representative,Bachelor,0,Jobstreet,7176384,Satisfactory,No,1976-06-04,,,,3,
00-20236554,Yunita,Wastuti,Female,Jawa Tengah,Surakarta,2016-07-26,Customer Service,Support Specialist,Bachelor,0,Job Fair,5691556,Good,Yes,1974-07-21,,,,7,
00-65127958,Arta,Firgantoro,Male,Banten,Serang,2023-04-29,Marketing,Content Creator,High School,0,LinkedIn,15693544,Satisfactory,Yes,1999-03-30,,,,4,
00-65346005,Aris,Hidayanto,Male,Kalimantan Timur,Balikpapan,2020-08-10,IT,Software Developer,Bachelor,0,LinkedIn,30129196,Good,No,1984-01-11,,,,8,
00-23772773,Tari,Hariyah,Female,Sulawesi Selatan,Gowa,2022-05-20,IT,IT Support Specialist,Bachelor,0,LinkedIn,4320184,Good,No,1997-12-24,,,,5,
00-28216197,Tari,Hasanah,Female,Jawa Timur,Blitar,2017-05-03,Operations,Inventory Specialist,Bachelor,0,LinkedIn,6939703,Good,No,2003-02-23,,,,5,
00-59778266,Makuta,Wahyudin,Male,DKI Jakarta,Jakarta Timur,2016-04-20,Marketing,Content Creator,High School,0,Indeed,13841780,Good,No,1981-09-27,,,,4,
00-88852864,Himawan,Anggriawan,Male,Sulawesi Selatan,Makassar,2019-03-08,Customer Service,Customer Service Representative,High School,0,Company Website,7977789,Needs Improvement,Yes,2003-03-26,,,,3,
00-89004075,Pangeran,Mahendra,Male,Jawa Timur,Blitar,2023-09-20,Operations,Operations Analyst,Bachelor,0,Job Fair,18216051,Good,No,1984-01-22,,,,9,
00-55743318,Paiman,Gunarto,Male,Jawa Timur,Malang,2024-11-01,Finance,Accountant,Bachelor,9,Jobstreet,23975130,Good,No,1965-03-03,,,,11,
00-22550720,Mala,Halimah,Female,Jawa Timur,Madiun,2023-10-16,Customer Service,Customer Service Representative,High School,0,LinkedIn,9101466,Good,Yes,1998-05-31,,,,10,
00-94437310,Queen,Palastri,Female,DKI Jakarta,Jakarta Barat,2024-12-29,Customer Service,Customer Service Representative,Bachelor,13,Other,6408312,Excellent,No,1988-08-02,,,,12,
00-73889311,Latif,Rajasa,Male,Banten,Serang,2022-07-16,Finance,Financial Analyst,Bachelor,13,Company Website,29691875,Satisfactory,Yes,1998-10-05,,,,7,
00-98220912,Putu,Maheswara,Male,Jawa Timur,Madura,2022-09-10,Operations,Inventory Specialist,High School,0,Other,8398682,Satisfactory,No,1994-07-20,,,,9,
00-75706214,Asirwanda,Nashiruddin,Male,Jawa Barat,Bekasi,2023-07-28,Marketing,Content Creator,High School,0,Job Fair,15631771,Good,No,1985-02-22,,,,7,
00-65272067,Darijan,Wibowo,Male,Jawa Timur,Madura,2023-12-07,HR,HR Assistant,Bachelor,0,Jobstreet,17093519,Good,No,1993-05-30,,,,12,
00-77605530,Endra,Wahyudin,Male,DKI Jakarta,Jakarta Barat,2020-09-08,IT,Software Developer,Bachelor,0,Company Website,23088560,Good,Yes,1976-09-01,,,,9,
00-10012470,Cengkir,Mandala,Male,Jawa Timur,Surabaya,2019-07-02,IT,Software Developer,Master,0,Other,25339560,Good,No,1983-01-24,,,,7,
00-70714168,Aurora,Susanti,Female,Bali,Denpasar,2020-11-28,Sales,Sales Representative,Bachelor,0,Jobstreet,15523315,Good,Yes,1980-05-03,,,,11,
00-23087728,Mustika,Megantara,Male,DKI Jakarta,Jakarta Barat,2024-04-09,Customer Service,Customer Service Representative,High School,0,Jobstreet,10443561,Excellent,No,1976-09-08,,,,4,
00-99563301,Hasim,Jailani,Male,Banten,Tangerang,2017-01-07,Customer Service,Customer Service Representative,High School,15,Other,6646041,Needs Improvement,No,1971-02-03,,,,1,
00-31066031,Heryanto,Sitompul,Male,Jawa Timur,Malang,2017-02-17,Sales,Sales Representative,Bachelor,12,LinkedIn,7625692,Satisfactory,No,2003-05-22,,,,2,
00-34077528,Hasna,Yuliarti,Female,DKI Jakarta,Jakarta Pusat,2017-08-07,Operations,Logistics Coordinator,Bachelor,0,Other,9636882,Satisfactory,No,1983-12-01,,,,8,
00-27801051,Makara,Manullang,Male,Jawa Tengah,Semarang,2017-02-05,IT,IT Support Specialist,High School,0,LinkedIn,4247090,Good,No,2002-06-09,,,,2,
00-70326441,Genta,Anggraini,Female,Jawa Tengah,Magelang,2017-09-16,Sales,Sales Consultant,Master,0,Job Fair,23792173,Excellent,No,1987-02-12,,,,9,
00-25821079,Darman,Firmansyah,Male,Jawa Timur,Malang,2022-08-11,Operations,Inventory Specialist,Bachelor,0,LinkedIn,5700839,Good,Yes,1979-10-26,,,,8,
00-59209911,Ozy,Tamba,Male,Jawa Timur,Madiun,2021-08-10,Customer Service,Customer Service Representative,High School,0,Indeed,7486571,Excellent,No,1973-08-05,,,,8,
00-67958238,Michelle,Oktaviani,Female,Jawa Barat,Bogor,2017-08-20,Sales,Sales Representative,Bachelor,0,Indeed,12680401,Excellent,No,1988-05-12,,,,8,
00-31349862,Julia,Sudiati,Female,Jawa Timur,Madiun,2019-06-23,IT,System Administrator,Master,0,LinkedIn,14417128,Excellent,No,1978-05-07,,,,6,
00-60269323,Kalim,Ardianto,Male,DKI Jakarta,Jakarta Pusat,2015-05-05,Customer Service,Support Specialist,High School,0,LinkedIn,6602060,Good,No,1981-11-11,,,,5,
00-66419315,Jamalia,Rahmawati,Female,Bali,Kuta,2016-10-27,Sales,Sales Consultant,PhD,0,Job Fair,27320250,Satisfactory,No,1994-02-08,,,,10,
00-19826486,Eka,Yuliarti,Female,Bali,Ubud,2017-11-07,IT,IT Support Specialist,High School,0,Jobstreet,8748907,Good,No,1971-12-28,,,,11,
00-40770370,Jamil,Jailani,Male,Jawa Timur,Malang,2022-07-13,Sales,Sales Specialist,PhD,0,Indeed,18877065,Good,No,1974-08-02,,,,7,
00-79828365,Cawisono,Sirait,Male,Jawa Timur,Blitar,2022-05-22,IT,Software Developer,Bachelor,0,Jobstreet,18553855,Good,No,1989-01-31,,,,5,
00-89414336,Hadi,Budiyanto,Male,Sulawesi Selatan,Pare-Pare,2023-08-29,Marketing,Content Creator,High School,19,LinkedIn,14372377,Good,Yes,1998-10-10,,,,8,
00-70808034,Kenzie,Gunarto,Male,Lampung,Bandar Lampung,2017-08-18,Sales,Sales Specialist,PhD,0,LinkedIn,17489757,Good,Yes,1974-03-12,,,,8,
00-98653040,Kanda,Natsir,Male,Jawa Barat,Depok,2020-01-31,Customer Service,Customer Service Manager,Master,0,LinkedIn,25209308,Good,Yes,1959-12-20,,,,1,
00-33103570,Pangeran,Saptono,Male,Jawa Timur,Malang,2021-05-15,Customer Service,Support Specialist,High School,0,Jobstreet,6136972,Good,No,2003-07-23,,,,5,
00-52376590,Icha,Pertiwi,Female,Jawa Timur,Madiun,2017-06-14,Sales,Sales Representative,Bachelor,0,Jobstreet,11773515,Good,No,1981-08-16,,,,6,
00-12688078,Nadia,Aryani,Female,DKI Jakarta,Jakarta Pusat,2017-02-26,IT,Software Developer,Master,0,Indeed,34496793,Good,No,1995-11-04,,,,2,
00-81866578,Restu,Mandasari,Female,Jawa Timur,Malang,2019-08-16,Operations,Operations Analyst,Master,0,Jobstreet,17489694,Satisfactory,No,2003-11-13,,,,8,
00-88034525,Padmi,Usamah,Female,Jawa Timur,Blitar,2016-05-31,Operations,Logistics Coordinator,Bachelor,14,Other,8884541,Good,Yes,1995-04-13,,,,5,
00-17219866,Vanesa,Anggraini,Female,Jawa Barat,Depok,2017-10-01,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,12500076,Satisfactory,No,1981-02-07,,,,10,
00-25188734,Intan,Wahyuni,Female,Jawa Barat,Tasikmalaya,2020-12-27,Customer Service,Customer Service Representative,Bachelor,0,Other,7749232,Good,No,1973-01-10,,,,12,
00-87935179,Keisha,Zulaika,Female,Bali,Kuta,2022-02-17,Operations,Operations Analyst,Master,0,Jobstreet,14100455,Needs Improvement,No,1978-02-17,,,,2,
00-79518667,Rachel,Kusmawati,Female,Sumatera Utara,Medan,2017-02-05,Operations,Logistics Coordinator,Bachelor,0,Job Fair,7937615,Satisfactory,No,1984-01-26,,,,2,
00-26968753,Gasti,Nurdiyanti,Female,DKI Jakarta,Jakarta Pusat,2017-12-28,Marketing,Marketing Manager,PhD,0,Jobstreet,32417951,Good,Yes,1974-04-27,,,,12,
00-91456926,Queen,Purwanti,Female,DKI Jakarta,Jakarta Timur,2020-03-06,Customer Service,Customer Service Representative,High School,0,Indeed,10362111,Good,Yes,1976-03-12,,,,3,
00-82343742,Capa,Winarno,Male,Jawa Timur,Surabaya,2020-10-10,IT,System Administrator,Master,0,Jobstreet,15808640,Good,No,1976-04-18,,,,10,
00-82150950,Unjani,Susanti,Female,Jawa Tengah,Magelang,2016-07-19,IT,IT Support Specialist,Bachelor,0,Jobstreet,6190721,Satisfactory,Yes,1989-12-22,,,,7,
00-83673108,Garan,Waluyo,Male,Jawa Barat,Purwakarta,2017-03-21,IT,Software Developer,Master,0,Company Website,33896099,Good,No,1972-01-22,,,,3,
00-67407701,Umay,Salahudin,Male,Sulawesi Selatan,Gowa,2020-04-11,Operations,Operations Analyst,Bachelor,0,Company Website,13523294,Good,No,1992-03-04,,,,4,
00-39596058,Vera,Riyanti,Female,Jawa Timur,Blitar,2022-08-18,HR,HR Coordinator,Bachelor,0,Indeed,19274803,Good,No,1968-09-26,,,,8,
00-29840362,Mulya,Siregar,Male,Kalimantan Timur,Balikpapan,2021-12-16,Finance,Accountant,Bachelor,0,LinkedIn,19686742,Excellent,Yes,2001-01-24,,,,12,
00-95074507,Vanesa,Pertiwi,Female,Jawa Tengah,Surakarta,2020-07-02,Sales,Sales Consultant,PhD,0,Other,20984565,Good,Yes,1993-08-09,,,,7,
00-53196957,Kasiran,Napitupulu,Male,Kalimantan Timur,Samarinda,2019-03-23,IT,IT Support Specialist,Bachelor,0,Company Website,6757599,Satisfactory,Yes,1980-04-06,,,,3,
00-55322842,Hadi,Prayoga,Male,Banten,Cilegon,2015-10-03,Operations,Logistics Coordinator,Bachelor,8,LinkedIn,9678678,Excellent,No,2000-08-18,,,,10,
00-13667070,Irma,Uyainah,Female,Yogyakarta,Sleman,2023-02-27,Customer Service,Help Desk Technician,Bachelor,10,Company Website,5066072,Good,No,2001-01-06,,,,2,
00-14073160,Elma,Susanti,Female,DKI Jakarta,Jakarta Timur,2016-04-15,Sales,Sales Specialist,Master,0,Other,16738028,Good,No,1973-10-25,,,,4,
00-95501953,Kasiran,Marbun,Male,Jawa Barat,Depok,2020-10-05,Sales,Sales Representative,Bachelor,0,Job Fair,13340953,Satisfactory,No,1997-06-14,,,,10,
00-35558010,Marwata,Irawan,Male,Sulawesi Selatan,Pare-Pare,2019-09-06,Customer Service,Help Desk Technician,Bachelor,0,Company Website,5774596,Good,No,1978-07-22,,,,9,
00-82347561,Baktiadi,Nababan,Male,Banten,Serang,2021-07-31,Operations,Logistics Coordinator,Bachelor,11,Other,10003455,Good,No,1986-08-08,,,,7,
00-94670720,Hari,Pranowo,Male,DKI Jakarta,Jakarta Barat,2022-05-30,Operations,Inventory Specialist,High School,0,Indeed,8778082,Satisfactory,No,1994-03-24,,,,5,
00-30102493,Siska,Aryani,Female,Bali,Ubud,2024-08-13,Customer Service,Support Specialist,High School,15,LinkedIn,5557840,Good,No,1980-07-27,,,,8,
00-25456185,Dina,Widiastuti,Female,Jawa Timur,Malang,2023-12-30,Customer Service,Support Specialist,Bachelor,0,LinkedIn,4397655,Satisfactory,No,1962-02-03,,,,12,
00-48904591,Liman,Suwarno,Male,Bali,Kuta,2022-09-24,Customer Service,Support Specialist,Bachelor,9,Jobstreet,6403160,Good,No,1964-08-28,,,,9,
00-21413934,Warsita,Anggriawan,Male,Jawa Tengah,Magelang,2020-04-28,Operations,Inventory Specialist,High School,0,Indeed,7115348,Satisfactory,No,1993-03-20,,,,4,
00-99676711,Hilda,Mandasari,Female,DKI Jakarta,Jakarta Barat,2020-07-26,Operations,Logistics Coordinator,Bachelor,0,Other,5815172,Good,Yes,1990-02-04,,,,7,
00-75919584,Jarwi,Siregar,Male,Jawa Timur,Malang,2020-02-03,Operations,Logistics Coordinator,Bachelor,8,LinkedIn,11979095,Excellent,No,1985-12-08,,,,2,
00-33585405,Kartika,Anggraini,Female,Jawa Tengah,Surakarta,2023-09-28,Operations,Operations Analyst,Master,0,Jobstreet,16804089,Satisfactory,No,1979-06-20,,,,9,
00-93437116,Widya,Sudiati,Female,Jawa Tengah,Semarang,2023-07-20,Marketing,Marketing Coordinator,Bachelor,0,LinkedIn,4946248,Excellent,No,1994-03-15,,,,7,
00-72931255,Zelaya,Melani,Female,Sumatera Utara,Medan,2015-11-06,Customer Service,Support Specialist,High School,0,Indeed,7021137,Good,Yes,1989-10-13,,,,11,
00-13523397,Caraka,Pradana,Male,DKI Jakarta,Jakarta Timur,2015-05-15,Sales,Sales Consultant,Master,0,Indeed,20077422,Good,Yes,1980-08-04,,,,5,
00-98857117,Taufan,Lazuardi,Male,Jawa Barat,Bekasi,2017-03-05,Sales,Sales Specialist,Bachelor,0,LinkedIn,14058162,Satisfactory,Yes,1977-08-22,,,,3,
00-56352382,Tania,Mulyani,Female,DKI Jakarta,Jakarta Timur,2021-04-28,Customer Service,Support Specialist,Bachelor,0,Jobstreet,5112995,Good,No,1990-08-31,,,,4,
00-79241678,Ida,Hassanah,Female,Banten,Tangerang,2017-11-22,Operations,Inventory Specialist,Bachelor,0,Other,8604391,Good,No,1978-07-03,,,,11,
00-60696877,Danang,Suwarno,Male,DKI Jakarta,Jakarta Timur,2020-06-17,Customer Service,Customer Service Representative,High School,0,Jobstreet,4891735,Needs Improvement,No,1977-01-27,,,,6,
00-30035090,Dipa,Siregar,Male,Jawa Timur,Madura,2023-08-08,IT,System Administrator,Bachelor,0,LinkedIn,21406803,Satisfactory,No,1980-02-23,,,,8,
00-53169846,Halima,Mardhiyah,Female,Banten,Tangerang,2018-12-21,Customer Service,Support Specialist,Bachelor,0,LinkedIn,7033196,Satisfactory,No,1988-11-22,,,,12,
00-51624456,Jais,Sinaga,Male,Sumatera Utara,Tebing Tinggi,2023-02-10,IT,Software Developer,Bachelor,0,Company Website,26643669,Excellent,No,1992-12-21,,,,2,
00-15620119,Rahmi,Prastuti,Female,Sumatera Utara,Tebing Tinggi,2020-11-14,Sales,Sales Consultant,Master,9,Indeed,25923413,Satisfactory,No,1978-09-26,,,,11,
00-73051358,Endah,Nasyiah,Female,Banten,Tangerang,2016-06-17,Marketing,SEO Specialist,Bachelor,0,Jobstreet,14931745,Good,Yes,1967-06-13,,,,6,
00-65053892,Yono,Firmansyah,Male,DKI Jakarta,Jakarta Barat,2021-01-03,Customer Service,Support Specialist,High School,16,LinkedIn,5659220,Needs Improvement,No,1985-01-03,,,,1,
